Id,Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
10001734,0,0,-1,,,7873,103,2,16,101,0,1,,,68fd1e64,0a519c5c,77f2f2e5,d16679b9,25c83c98,7e0ccccf,73afe74f,0b153874,a73ee510,fbbf2c95,2d9eed4d,9f32b866,949ea585,1adce6ef,123b2f29,31ca40b6,07c540c4,2efa89c6,,,dfcfc3fa,,3a171ecb,aee52b6f,,
10001735,0,,7,10,2,5973,364,2,11,100,,1,,2,05db9164,bc478804,9f9f76e7,13508380,25c83c98,7e0ccccf,40635b15,062b5529,a73ee510,fbbf2c95,4955b0c0,b3bdd0e8,9be66b48,07d13a8f,0af7c64c,bacca1b8,07c540c4,65a2ac26,55dd3565,b1252a9d,0b24d178,,3a171ecb,45ab94c8,001f3601,c84c4aec
10001736,0,,3442,1,1,,,0,2,2,,0,,2,a14cf13a,d833535f,77f2f2e5,d16679b9,25c83c98,fe6b92e5,970f01b2,1f89b562,7cc72ec2,3b08e48b,36bccca0,9f32b866,80467802,b28479f6,a66dcf27,31ca40b6,2005abd1,7b49e3d2,,,dfcfc3fa,,bcdee96c,aee52b6f,,
10001737,0,,0,8,2,18686,,0,10,10,,0,,2,05db9164,207b2d81,365d1d63,e9370452,4cf72387,7e0ccccf,4757b5b9,0b153874,a73ee510,3b08e48b,e048fc7a,8ff467ea,31d2ac00,07d13a8f,0c67c4ca,acf5f625,776ce399,395856b0,21ddcdc9,a458ea53,b6af5d81,,93bad2c0,27e81296,001f3601,2171cee9
10001738,0,1,408,3,25,103,68,7,47,939,1,6,,66,be589b51,097e9399,77f2f2e5,d16679b9,25c83c98,7e0ccccf,6d389dca,1f89b562,a73ee510,98bd7a24,e4eb05d4,9f32b866,a4c5d6dd,b28479f6,1718dff1,31ca40b6,e5ba7672,97029569,21ddcdc9,b1252a9d,dfcfc3fa,,3a171ecb,aee52b6f,2bf691b1,f8d62db8
10001739,0,63,1,28,3,47,3,63,2,3,1,1,,3,05db9164,80e26c9b,ba1947d0,85dd697c,25c83c98,7e0ccccf,7227c706,0b153874,a73ee510,305a0646,9625b211,34a238e0,dccbd94b,1adce6ef,0f942372,da441c7e,e5ba7672,005c6740,21ddcdc9,b1252a9d,8717ea07,,32c7478e,1793a828,e8b83407,9904c656
10001740,1,6,285,14,6,4,0,6,11,11,1,1,,0,05db9164,2c16a946,8302b068,9f43a1b5,25c83c98,fe6b92e5,8ddb5306,0b153874,a73ee510,75cb41f3,debb534a,d754a848,2b15e415,b28479f6,3628a186,87140baa,07c540c4,e4ca448c,,,d9bd2fe2,,bcdee96c,9117a34a,,
10001741,0,,0,,,11946,98,4,1,20,,1,,,05db9164,9819deea,29f98c21,f922efad,25c83c98,13718bbd,16401b7d,1f89b562,a73ee510,3b08e48b,20ec800a,b99ddbc8,18a5e4b8,b28479f6,1150f5ed,87acb535,d4bb7bd8,7e32f7a4,,,a4b7004c,,3a171ecb,b34f3128,,
10001742,1,0,609,1,1,3039,69,63,11,446,0,11,0,1,87552397,bce95927,0f88c0f4,13508380,25c83c98,fbad5c96,50b436c9,5b392875,a73ee510,b1ed2e73,a0a5e9d7,a3fa6432,ee79db7b,07d13a8f,fec218c0,1cf48289,e5ba7672,04d863d5,21ddcdc9,a458ea53,cf1c2f32,,423fab69,45ab94c8,e8b83407,c84c4aec
10001743,1,0,24,14,0,1398,139,3,2,11,0,2,,2,05db9164,bce95927,10f2f35a,13508380,43b19349,fbad5c96,d2d741ca,1f89b562,a73ee510,5702096a,ea4adb47,8d630532,05781932,07d13a8f,fec218c0,21e2ffc5,07c540c4,04d863d5,1d1eb838,a458ea53,fd518f08,c0061c6d,423fab69,45ab94c8,e8b83407,c84c4aec
10001744,0,0,10,,0,18574,,,8,,0,,,3,05db9164,68aede49,d19cf19c,1258049c,25c83c98,7e0ccccf,62dcba95,37e4aa92,a73ee510,f1c30e98,d70d69ef,323da869,fe04b02f,07d13a8f,8dbc001a,552f226f,d4bb7bd8,262c8681,,,5eaef405,,32c7478e,e4ef8e56,,
10001745,0,2,29,2,3,416,9,4,29,86,1,3,,3,68fd1e64,e5fb1af3,f6fa2eb8,457bf85d,25c83c98,7e0ccccf,885f3586,0b153874,a73ee510,05256df1,01df04b2,b5992112,3f813a5c,cfef1c29,1e744fde,aac7cef3,e5ba7672,13145934,6f62a118,a458ea53,1aa515a6,ad3062eb,bcdee96c,4008e1ec,f0f449dd,cb5281ba
10001746,0,2,199,43,33,8,15,2,32,99,1,1,,15,05db9164,942f9a8d,efded18f,8638e8ae,25c83c98,fbad5c96,49b74ebc,0b153874,a73ee510,a15782e2,c4adf918,c889eb07,85dbe138,b28479f6,ac182643,c8e21b43,e5ba7672,1f868fdd,511667fb,a458ea53,eaa687a1,,32c7478e,8d5294cb,001f3601,bcdecf97
10001747,0,8,0,25,19,547,20,26,23,496,1,5,0,19,5a9ed9b0,1cfdf714,ee6c8c23,d589819f,25c83c98,7e0ccccf,90a2c015,5b392875,a73ee510,3b08e48b,0f736a0c,69d2de5e,3af886ff,b28479f6,d345b1a0,75c4ec95,e5ba7672,e88ffc9d,a153cea2,b1252a9d,ec64c4d7,,423fab69,dd532e83,cb079c2d,49e5480c
10001748,0,,30,1,1,14382,30,2,2,15,,1,0,1,68fd1e64,097e9399,77f2f2e5,d16679b9,25c83c98,fbad5c96,af8b86c6,37e4aa92,a73ee510,374bc53b,10b3128b,9f32b866,3c31c135,b28479f6,1718dff1,31ca40b6,27c07bd6,97029569,21ddcdc9,b1252a9d,dfcfc3fa,,3a171ecb,aee52b6f,2bf691b1,f8d62db8
10001749,0,0,5,2,8,7194,527,1,8,439,0,1,,43,5a9ed9b0,38a947a1,c7cac1c4,f97061f8,25c83c98,fbad5c96,7d48c0ae,0b153874,a73ee510,88bc1874,5874c9c9,78458b47,740c210d,1adce6ef,6d818e07,8351b996,d4bb7bd8,166a4729,,,f669e8c8,,423fab69,d3d40c0b,,
10001750,1,4,121,1,0,5,0,4,0,0,1,1,,0,05db9164,39dfaa0d,35ee4e8d,7c482969,4cf72387,7e0ccccf,95402f9a,0b153874,a73ee510,fa7d0797,46febd4d,36da7b3e,949ea585,b28479f6,2223bbe1,9f6aaa4f,e5ba7672,df4fffb7,21ddcdc9,b1252a9d,7728bdbf,ad3062eb,32c7478e,8e8a38a9,010f6491,aa5f0a15
10001751,0,5,2,,,264,11,8,28,51,1,2,0,,05db9164,08d6d899,6a8a1217,14bfebf4,25c83c98,7e0ccccf,8363bee7,233428af,a73ee510,b883655e,bf09be0e,5b355b50,3516f6e6,64c94865,a8e4fe6e,0ded9094,e5ba7672,9dde83ca,,,831d5286,,3a171ecb,9e9a60e4,,
10001752,1,,66,159,0,292,,0,12,22,,0,0,5,05db9164,403ea497,2cbec47f,3e2bfbda,25c83c98,fbad5c96,cd98cc3d,0b153874,a73ee510,493b74f2,4be3b87a,21a23bfe,b72482f5,07d13a8f,e3209fc2,587267a3,d4bb7bd8,a78bd508,21ddcdc9,5840adea,c2a93b37,,32c7478e,1793a828,e8b83407,2fede552
10001753,1,4,0,7,7,1,0,4,41,40,3,3,,0,05db9164,09e68b86,4d03f58f,a374d428,30903e74,fe6b92e5,90deec71,51d76abe,a73ee510,3b08e48b,8bb53eff,61e325db,415b696f,07d13a8f,36721ddc,d81af691,e5ba7672,5aed7436,a35e3db3,a458ea53,513bb387,,423fab69,ab246148,e8b83407,21db0a46
10001754,0,4,27,,6,1290,101,5,20,78,0,1,0,29,05db9164,38d50e09,7dcbe8d1,376e04b2,25c83c98,fe6b92e5,8363bee7,1f89b562,a73ee510,efea433b,bf09be0e,9fd4b868,3516f6e6,07d13a8f,e24ff4c6,eba4503a,e5ba7672,f855e3f0,21ddcdc9,b1252a9d,acb43516,,32c7478e,6642af15,001f3601,aa5f0a15
10001755,0,0,-1,,,1951,38,6,23,54,0,2,0,,05db9164,26a88120,b00d1501,d16679b9,25c83c98,fbad5c96,3f4ec687,0b153874,a73ee510,0e9ead52,c4adf918,e0d76380,85dbe138,b28479f6,2ebbf26a,1203a270,3486227d,b486119d,,,73d06dde,ad3062eb,32c7478e,aee52b6f,,
10001756,0,,120,1,1,30473,,0,1,1,,0,0,1,68fd1e64,beea1002,d032c263,c18be181,4cf72387,7e0ccccf,9d547ce0,0b153874,a73ee510,3b08e48b,868a9e47,dfbb09fb,fc5dea81,07d13a8f,d9c759ef,84898b2a,3486227d,8b61249a,,,0014c32a,,32c7478e,3b183c5c,,
10001757,0,2,9,50,3,446,76,2,30,29,1,1,,10,05db9164,09e68b86,aa8c1539,85dd697c,4cf72387,,26a81064,0b153874,a73ee510,dcbc7c2b,9e511730,d8c29807,04e4a7e0,8ceecbc8,d2f03b75,c64d548f,d4bb7bd8,63cdbb21,cf99e5de,5840adea,5f957280,,55dd3565,1793a828,e8b83407,b7d9c3bc
10001758,0,5,-1,,,444,15,5,15,15,1,1,,,05db9164,4c2bc594,d032c263,c18be181,25c83c98,7e0ccccf,646b4bca,0b153874,a73ee510,3b08e48b,c9c964c1,dfbb09fb,df941d33,8ceecbc8,7ac43a46,84898b2a,e5ba7672,bc48b783,,,0014c32a,c9d4222a,3a171ecb,3b183c5c,,
10001759,0,0,2,2,12,2898,255,7,46,221,0,4,3,16,05db9164,d833535f,ad4b77ff,d16679b9,25c83c98,3bf701e7,b2ee0739,5b392875,a73ee510,3b08e48b,8f7b26d4,a2f4e8b5,96fa211f,b28479f6,a733d362,89052618,8efede7f,281769c2,,,d4703ebd,,3a171ecb,aee52b6f,,
10001760,0,,-1,,,,,0,2,2,,0,,,05db9164,68aede49,23407986,24b7fac2,25c83c98,fbad5c96,08383675,0b153874,7cc72ec2,3b08e48b,727af3e2,f5b766be,49fe3d4e,b28479f6,5c595008,68ec8702,2005abd1,262c8681,,,966e4a0e,ad3062eb,be7c41b4,55dea74e,,
10001761,0,8,449,0,8,38,12,8,8,8,1,1,,8,68fd1e64,38a947a1,223b0e16,ca55061c,4cf72387,fbad5c96,61775211,1f89b562,a73ee510,beb68637,ba6d0e43,156f99ef,16afba6b,b28479f6,42e41d92,5fbf4a84,e5ba7672,1999bae9,,,deb9605d,,3a171ecb,e448275f,,
10001762,0,,1,4,,7349,9,12,3,91,,4,,,8cf07265,4f25e98b,bb40d3b4,52566d96,384874ce,fbad5c96,f610c0f7,0b153874,a73ee510,3a814d5f,cf690be6,05994a27,4fa1154e,64c94865,40e29d2a,710d9802,e5ba7672,7ef5affa,21ddcdc9,5840adea,0baa810e,,32c7478e,3fdb382b,e8b83407,2d056c0b
10001763,0,37,0,0,2,133,2,51,1,153,1,5,0,2,05db9164,09e68b86,939152da,4fe633ee,25c83c98,6f6d9be8,71c23d74,5b392875,a73ee510,238a764b,ae4c531b,d392e474,01c2bbc7,07d13a8f,36721ddc,adc74e87,e5ba7672,5aed7436,efa3470f,a458ea53,2c55d31c,,32c7478e,3fdb382b,e8b83407,49d68486
10001764,0,0,1,2,1,2106,7,3,2,20,0,3,,1,5a9ed9b0,09e68b86,fb81783a,c911d728,25c83c98,13718bbd,9a4f2943,0b153874,a73ee510,86b46b2e,4a00b569,7601c00c,42ef23bb,07d13a8f,36721ddc,6fedbc92,d4bb7bd8,5aed7436,37c0d2e7,a458ea53,9c422865,,32c7478e,3fdb382b,e8b83407,49d68486
10001765,0,0,1124,3,3,9329,383,5,6,747,0,2,,3,05db9164,c44e8a72,733936d2,ea8d7525,43b19349,7e0ccccf,de25e5cf,0b153874,a73ee510,700e5b5d,d74f7351,092fc7e8,ea474a6b,1adce6ef,d6c04afa,df0c2e90,e5ba7672,456d734d,9437f62f,b1252a9d,02d8e23d,,bcdee96c,3fdb382b,724b04da,0fd820a6
10001766,0,0,0,17,5,8845,260,2,9,36,0,1,,5,be589b51,4f25e98b,4b1bf593,0167d85c,25c83c98,13718bbd,ff242002,0b153874,a73ee510,3b08e48b,b29110e2,b9736368,ab8c2919,b28479f6,8ab5b746,410dec23,07c540c4,7ef5affa,21ddcdc9,a458ea53,241a1c48,,32c7478e,3fdb382b,e8b83407,49d68486
10001767,0,0,2580,,0,4734,431,24,49,526,0,6,,34,05db9164,0a519c5c,b00d1501,d16679b9,25c83c98,7e0ccccf,b72ec13d,0b153874,a73ee510,0b4e79da,3547565f,e0d76380,12880350,b28479f6,b760dcb7,1203a270,e5ba7672,2efa89c6,,,73d06dde,,bcdee96c,aee52b6f,,
10001768,1,1,10,3,2,247,3,1,3,2,1,1,1,2,287e684f,287130e0,773b04e0,f6a70488,25c83c98,13718bbd,e814f1fc,0b153874,a73ee510,79556672,7e2c5c15,2246a949,91a1b611,b28479f6,9efd8b77,8e6e8d75,3486227d,891589e7,7734aa05,a458ea53,08fc5eaf,,32c7478e,9e1d7cb4,ea9a246c,ba003504
10001769,0,0,1,73,4,16123,,0,43,2,0,0,,33,5a9ed9b0,08d6d899,03942b3f,afe92929,25c83c98,7e0ccccf,def4a4d4,0b153874,a73ee510,f1311559,4ba74619,e977ae2f,879fa878,07d13a8f,41f10449,82f06a35,d4bb7bd8,698d1c68,,,08119c8b,ccfd4002,423fab69,f96a556f,,
10001770,0,2,0,3,1,586,19,4,11,40,1,2,,15,05db9164,38a947a1,384fd2c4,2285b076,25c83c98,7e0ccccf,519d7a9a,5b392875,a73ee510,2b98ae01,c00f746e,f10e1939,eb6f2560,b28479f6,64e5e8dd,776433c8,d4bb7bd8,6477f501,,,e93180f3,,32c7478e,5ecd6f9b,,
10001771,0,0,4,14,17,1794,329,2,48,92,0,1,,27,68fd1e64,207b2d81,74e1a23a,9a6888fb,25c83c98,7e0ccccf,36a49eb9,0b153874,a73ee510,c195d620,ea86da03,fb8fab62,c6ce90af,07d13a8f,3a5cfb00,c6b1e1b2,e5ba7672,25935396,21ddcdc9,5840adea,99c09e97,,423fab69,335a6a1e,001f3601,d15c0cc8
10001772,0,,-1,,,,,,0,,,,,,5a9ed9b0,68aede49,49de910d,ad9aa9fd,25c83c98,fe6b92e5,d0bdaa98,0b153874,7cc72ec2,3b08e48b,dd6fc8cb,d14b3df8,ebd756bd,07d13a8f,8dbc001a,58c0fd2d,2005abd1,262c8681,,,ec3251f4,,32c7478e,9d58d744,,
10001773,0,18,1,3,7,776,7,18,7,7,1,1,,7,8cf07265,4f25e98b,5d29fa07,442264e6,4cf72387,7e0ccccf,705feb79,0b153874,a73ee510,efea433b,cff871dc,bb5e7d9c,64533206,07d13a8f,dfab705f,de1319ae,e5ba7672,7ef5affa,21ddcdc9,a458ea53,ec3cc892,ad3062eb,32c7478e,224416f0,001f3601,f97b8737
10001774,0,5,39,2,2,856,6,11,2,29,1,2,,2,68fd1e64,bc478804,02391f51,b9c629a9,4cf72387,7e0ccccf,12343fcc,51d76abe,a73ee510,441dd290,7f8ffe57,2397259a,46f42a63,07d13a8f,0af7c64c,d37efe8c,e5ba7672,65a2ac26,21ddcdc9,5840adea,b6119319,,3a171ecb,45ab94c8,001f3601,b13f4ade
10001775,0,,1,4,2,35114,48,0,2,52,,0,,2,68fd1e64,287130e0,2eac5651,c9160213,25c83c98,6f6d9be8,1b76cf1e,0b153874,a73ee510,410a0a99,0d8e34fa,94cf7d4e,e21429e2,1adce6ef,310d155b,a3c6a738,d4bb7bd8,891589e7,83552c76,a458ea53,ba0f4283,,32c7478e,098019f9,ea9a246c,da048f5c
10001776,0,,0,1,,209416,,0,2,54,,0,,,05db9164,09e68b86,ba5f015c,727032f0,43b19349,6f6d9be8,f2ce13f1,0b153874,7cc72ec2,0cad5278,1f36d28a,d25a7149,0a8a3875,1adce6ef,dbc5e126,35cf2ced,e5ba7672,5aed7436,3a1e0f5a,a458ea53,7b4bc11c,,32c7478e,a7b76909,e8b83407,1de829c4
10001777,0,,2,1729,0,302819,,0,2,29,,0,,1,05db9164,80e26c9b,4b9d1661,85dd697c,384874ce,,f6ae482a,5b392875,7cc72ec2,1406b7c0,7b5deffb,e57d1243,269889be,07d13a8f,e8f4b767,2d0bbe92,07c540c4,005c6740,21ddcdc9,b1252a9d,790da8e2,,32c7478e,1793a828,e8b83407,9904c656
10001778,0,0,1,22,8,4884,28,12,8,28,0,1,,8,68fd1e64,89ddfee8,11e9ef25,95e5d0b6,4cf72387,7e0ccccf,bb578fab,51d76abe,a73ee510,b5f7cd48,3407cf7b,4efceca3,f0fe287d,1adce6ef,34cce7d2,b1296b69,e5ba7672,5bb2ec8e,55dd3565,a458ea53,29b895b5,,423fab69,75c8ca05,f0f449dd,d21d0b82
10001779,0,,228,2,4,1856,,0,28,25,,0,,18,be589b51,d833535f,02cf9876,c18be181,25c83c98,fe6b92e5,9b0d78d4,1f89b562,a73ee510,3b08e48b,db80eb2b,8fe001f4,cb655a00,b28479f6,e2502ec9,36103458,776ce399,42a2edb9,,,e587c466,ad3062eb,be7c41b4,3b183c5c,,
10001780,0,0,1,11,9,1880,214,3,22,103,0,3,,9,68fd1e64,38d50e09,c86b2d8d,657dc3b9,25c83c98,7e0ccccf,7d733ece,66f29b89,a73ee510,8c6b20b6,30b2a438,1ca7a526,aebdb575,07d13a8f,e2275836,ba46c3a1,07c540c4,fffe2a63,21ddcdc9,b1252a9d,eb0fc6f8,,32c7478e,df487a73,001f3601,c27f155b
10001781,0,,30,22,0,27813,30,3,4,30,,1,,4,05db9164,a07503cc,48775111,13508380,25c83c98,fbad5c96,fd7fef31,5b392875,a73ee510,4698bdb7,2cdeb258,04a3761f,0dcfea6f,07d13a8f,77660bba,619be69e,07c540c4,912c7e21,55dd3565,b1252a9d,d4a95774,,423fab69,45ab94c8,445bbe3b,c84c4aec
10001782,0,0,1,1,2,1641,274,1,5,247,0,1,,2,da4eff0f,09e68b86,aa8c1539,85dd697c,4cf72387,7e0ccccf,175f4be6,5b392875,a73ee510,17a0cc50,1f36d28a,d8c29807,0a8a3875,8ceecbc8,d2f03b75,c64d548f,d4bb7bd8,63cdbb21,cf99e5de,5840adea,5f957280,,3a171ecb,1793a828,e8b83407,b7d9c3bc
10001783,0,2,17,1,1,1434,8,15,8,61,0,3,,1,68fd1e64,8947f767,dbef4eb7,54b02c7b,25c83c98,7e0ccccf,5b10fdbf,51d76abe,a73ee510,96fa0723,d30a51a7,162751ab,de1618b9,07d13a8f,2c14c412,a007aed2,e5ba7672,bd17c3da,8c8dd18c,a458ea53,7027d04c,c9d4222a,32c7478e,3eb0ef9c,ea9a246c,cdace107
10001784,1,,0,4,1,56,9,20,1,69,,11,,1,05db9164,287130e0,39800186,6d5dd203,25c83c98,fbad5c96,9a62af90,5b392875,a73ee510,5162b19c,a35dd4d8,bb8c28a0,9ded12ab,07d13a8f,10040656,e5e5fb5c,e5ba7672,891589e7,49175026,a458ea53,553a9125,,3a171ecb,f6c8a517,e8b83407,51e206f9
10001785,0,0,35,12,5,2162,120,6,47,66,0,1,0,6,05db9164,09e68b86,fea142f8,3ee79af4,25c83c98,7e0ccccf,33cca6fa,0b153874,a73ee510,401ced54,683e14e9,aa5bf28c,2b9fb512,07d13a8f,36721ddc,1686e3d8,e5ba7672,5aed7436,2b558521,b1252a9d,46da9a39,,3a171ecb,31f298fa,9d93af03,b731a9be
10001786,0,0,0,71,,1883,35,4,21,137,0,3,,,05db9164,09e68b86,faf21a45,2d618c4e,4cf72387,fe6b92e5,124131fa,0b153874,a73ee510,4c89c3af,9ba53fcc,24d54eae,42156eb4,1adce6ef,dbc5e126,a7d2766d,07c540c4,5aed7436,733bf73d,a458ea53,de8cff3a,,bcdee96c,8ab167ac,e8b83407,64585ffc
10001787,0,,1,6,7,0,,0,6,7,,0,,0,cd3695ae,38d50e09,f83d383d,9db2ef85,0942e0a7,fbad5c96,9b98e9fc,1f89b562,a73ee510,74ff6ea4,7f8ffe57,64d55477,46f42a63,07d13a8f,e24ff4c6,bd1b095e,1e88c74f,f855e3f0,21ddcdc9,5840adea,f86d86c9,,32c7478e,b2f178a3,001f3601,56be3401
10001788,0,,306,1,,,,,0,,,,,,05db9164,38a947a1,df65428e,9bc7c818,25c83c98,fe6b92e5,08383675,0b153874,7cc72ec2,3b08e48b,727af3e2,176858ad,49fe3d4e,b28479f6,2915894f,4d612a0c,2005abd1,ff58a873,,,b0b1d4f4,ad3062eb,be7c41b4,4bc4a47f,,
10001789,1,10,13,7,6,0,1,37,33,271,2,7,0,1,05db9164,4f25e98b,c2636a05,78fca37b,25c83c98,13718bbd,ade953a9,1f89b562,a73ee510,4072f40f,29e4ad33,9efe47c6,80467802,07d13a8f,dfab705f,01db98cd,e5ba7672,7ef5affa,2b558521,b1252a9d,64fe5435,,32c7478e,3fdb382b,e8b83407,49d68486
10001790,0,,1,1,12,29197,,0,26,39,,0,,39,05db9164,0a519c5c,b00d1501,d16679b9,25c83c98,7e0ccccf,ec80180e,0b153874,a73ee510,3b08e48b,06e24bf7,e0d76380,8e7ad399,07d13a8f,5a7d5bd8,1203a270,776ce399,eea3ab97,,,73d06dde,,be7c41b4,aee52b6f,,
10001791,1,10,2,34,5,25,4,64,5,70,2,9,6,4,05db9164,942f9a8d,a642d369,d8d7e9b7,25c83c98,7e0ccccf,3f4ec687,37e4aa92,a73ee510,7edea927,c4adf918,10ecbb16,85dbe138,b28479f6,ac182643,0eef1d43,3486227d,1f868fdd,2e30f394,a458ea53,aafb1f9c,,32c7478e,bad0d6d8,9d93af03,8f9d38b3
10001792,0,,2179,,,21984,150,2,0,16,,1,,,05db9164,38a947a1,60729b56,8af704a1,0942e0a7,7e0ccccf,320d5d46,0b153874,a73ee510,3b08e48b,94fb1def,eaf4513d,e8e7aace,07d13a8f,908b8bf4,995721d7,d4bb7bd8,4bc528ec,,,23cf403a,,3a171ecb,b550ee34,,
10001793,0,,7,1,2,5996,678,1,5,121,,1,,2,05db9164,09e68b86,aa8c1539,85dd697c,25c83c98,,6c4b228c,a674580f,a73ee510,2e6e9bd1,2566311a,d8c29807,a85c4213,8ceecbc8,d2f03b75,c64d548f,d4bb7bd8,63cdbb21,cf99e5de,5840adea,5f957280,,32c7478e,1793a828,e8b83407,b7d9c3bc
10001794,0,,1,2,,39035,253,0,0,75,,0,0,,439a44a4,09e68b86,4bd49689,f55645df,25c83c98,fe6b92e5,43cd73ec,5b392875,7cc72ec2,e77da105,8f68a279,480bde65,7eb73375,07d13a8f,907a361f,731fb6c9,3486227d,901e19dc,0ec8d23c,a458ea53,90756215,,32c7478e,237343db,e8b83407,a034ca84
10001795,0,0,2,34,11,5968,111,10,15,209,0,1,,11,05db9164,d7988e72,5235148d,89ebd875,43b19349,6f6d9be8,d7ea84dc,0b153874,a73ee510,e5cadd10,6939835e,8830a5cd,dc1d72e4,b28479f6,c8389df7,cfcf15f8,e5ba7672,0f2f9850,d7f00e59,b1252a9d,d932d52b,,32c7478e,82f556e1,445bbe3b,87da501e
10001796,0,,2,228,1,18871,,0,1,55,,0,,1,05db9164,80e26c9b,c23b87bb,85dd697c,25c83c98,7e0ccccf,d7c52953,0b153874,a73ee510,6b98223f,4ab39743,6c531638,ab8a1a53,07d13a8f,e8f4b767,2d0bbe92,e5ba7672,005c6740,21ddcdc9,b1252a9d,9a008f98,ad3062eb,3a171ecb,1793a828,e8b83407,9904c656
10001797,0,0,2,9,5,2309,92,5,6,54,0,1,,5,5a9ed9b0,0468d672,39ecd705,43c8dd6c,25c83c98,fbad5c96,0636947d,37e4aa92,a73ee510,814f28f7,4d38a97d,2055fa1e,0f3d4e02,b28479f6,234191d3,ecfdc8a2,e5ba7672,9880032b,21ddcdc9,5840adea,b6d56156,,3a171ecb,f4b7f89f,cb079c2d,984e0db0
10001798,1,,1,1,4,5824,4,1,4,4,,1,,4,05db9164,9819deea,30448cda,f922efad,25c83c98,,14ad5567,0b153874,a73ee510,24c14a4a,9ddd72e9,b99ddbc8,37e99bb7,b28479f6,1150f5ed,87acb535,d4bb7bd8,7e32f7a4,,,a4b7004c,,3a171ecb,b34f3128,,
10001799,1,0,1,7,3,1406,6,10,11,9,0,2,,3,8cf07265,8947f767,6e2e41d0,36c6ac25,f281d2a7,,aee3a26f,0b153874,a73ee510,07056783,7b740c0c,438d1975,2b421315,1adce6ef,429860e3,0f502051,e5ba7672,cc0b0790,712d530c,b1252a9d,f2e5bbd9,,32c7478e,7e99499d,010f6491,bd422f81
10001800,0,,-1,,,259,,0,3,3,,0,,,05db9164,4c2bc594,d032c263,c18be181,25c83c98,7e0ccccf,f6ddbdf9,0b153874,a73ee510,331a3b66,911b463c,dfbb09fb,0c9cc756,1adce6ef,ae0c3875,84898b2a,e5ba7672,15a36060,,,0014c32a,c9d4222a,3a171ecb,3b183c5c,,
10001801,0,,0,4,1,5883,,0,1,1,,0,,1,05db9164,3df44d94,d032c263,c18be181,25c83c98,fbad5c96,4d523e3d,1f89b562,a73ee510,3b08e48b,e8c030d4,dfbb09fb,f102e144,b28479f6,b96e7224,84898b2a,1e88c74f,79a92e0a,,,0014c32a,,32c7478e,3b183c5c,,
10001802,0,,0,464,,269,,0,35,31,,0,,,05db9164,c5c1d6ae,2d2aad91,8820c221,25c83c98,fbad5c96,6e1da2b1,0b153874,a73ee510,3b08e48b,d7ee0177,67f7f4ce,41ac5c91,b28479f6,29a18ba0,ae5da3ff,776ce399,836a67dd,21ddcdc9,5840adea,6bc3ab8a,,32c7478e,218c9ff7,7a402766,b1966909
10001803,0,,62,156,35,,,0,390,386,,0,,386,05db9164,08d6d899,512be979,6c9a7bdf,25c83c98,7e0ccccf,af0809a5,0b153874,7cc72ec2,3b08e48b,9e12e146,f8f2d502,025225f2,07d13a8f,862dcf90,5d56686d,2005abd1,bbf70d82,,,283b581d,,be7c41b4,4f129db5,,
10001804,0,0,1,3,3,15969,1720,7,5,233,0,1,0,3,05db9164,421b43cd,5614dda1,29998ed1,25c83c98,7e0ccccf,dc7659bd,0b153874,a73ee510,03e48276,e51ddf94,6aaba33c,3516f6e6,b28479f6,2d0bb053,b041b04a,e5ba7672,2804effd,,,723b4dfd,,3a171ecb,b34f3128,,
10001805,0,,94,7,,7390,118,5,0,39,,2,,,05db9164,09e68b86,aa8c1539,85dd697c,4cf72387,,50631f06,5b392875,a73ee510,3b08e48b,f25fe7e9,d8c29807,dd183b4c,8ceecbc8,d2f03b75,c64d548f,776ce399,63cdbb21,cf99e5de,5840adea,5f957280,,32c7478e,1793a828,e8b83407,b7d9c3bc
10001806,0,4,4,,2,1324,12,5,12,11,0,1,,2,39af2607,6f115d49,d032c263,c18be181,25c83c98,fbad5c96,5ce839a9,0b153874,a73ee510,3b08e48b,52105669,dfbb09fb,d2b8af4a,b28479f6,38645649,84898b2a,e5ba7672,58b6f121,,,0014c32a,,be7c41b4,3b183c5c,,
10001807,1,0,0,5,,5761,24,4,0,5,0,1,,,05db9164,3e4b7926,904dfc86,8bbfe05b,25c83c98,7e0ccccf,bff85457,0b153874,a73ee510,92574706,a3d2f3d0,caf18236,e5186205,07d13a8f,e6863a8e,2910d567,e5ba7672,e261f8d8,21ddcdc9,a458ea53,e47e2b62,,32c7478e,c3cff491,47907db5,e45edfc2
10001808,0,,0,1,,26553,90,0,0,5,,0,,,8cf07265,09e68b86,349f7d4d,23272129,25c83c98,7e0ccccf,9e36bb88,0b153874,a73ee510,bdad3f20,37deccff,64a12588,e1fb2a68,07d13a8f,36721ddc,85dcb7aa,d4bb7bd8,5aed7436,edb3d180,a458ea53,7d57eb40,,32c7478e,b09a17c5,f0f449dd,f9d31e0c
